               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 317,            0.017379,           0.0081213,            0.015162,             0.78946,              0.7114,              0.8911,              0.7548,           0.0049232,            0.002806,           0.0096733,            0.004786,            0.004786,            0.004786
                 318,            0.018101,           0.0076882,            0.014315,             0.66319,             0.80077,             0.89081,             0.74484,            0.004984,           0.0028191,           0.0098485,           0.0047695,           0.0047695,           0.0047695
                 319,            0.015388,           0.0081128,            0.015235,             0.63002,             0.79618,             0.87796,             0.74218,           0.0050663,           0.0027399,            0.010568,            0.004753,            0.004753,            0.004753
                 320,            0.015368,            0.007496,            0.012966,             0.65306,             0.83962,             0.90066,             0.76046,            0.005048,           0.0026853,           0.0097313,           0.0047365,           0.0047365,           0.0047365
                 321,            0.016141,           0.0079109,            0.015377,             0.70826,             0.79815,             0.88265,             0.75404,           0.0048687,           0.0027161,           0.0099598,             0.00472,             0.00472,             0.00472
                 322,            0.015629,           0.0075937,            0.014448,             0.74965,             0.77052,             0.88781,             0.75116,           0.0048594,           0.0028426,           0.0099172,           0.0047035,           0.0047035,           0.0047035
                 323,            0.016743,            0.007785,            0.020654,             0.66665,             0.83372,             0.87468,             0.74198,           0.0048412,           0.0027444,           0.0095963,            0.004687,            0.004687,            0.004687
                 324,            0.014663,           0.0076234,            0.013298,             0.69234,             0.78349,             0.87306,             0.73712,           0.0052284,           0.0026649,            0.009437,           0.0046705,           0.0046705,           0.0046705
                 325,            0.015601,           0.0079908,            0.013776,             0.74178,             0.78043,             0.88684,             0.74945,           0.0053384,           0.0027222,           0.0091937,            0.004654,            0.004654,            0.004654
                 326,            0.016232,           0.0077944,            0.015457,              0.7474,             0.77702,             0.89958,             0.75646,           0.0051751,           0.0028083,           0.0089267,           0.0046375,           0.0046375,           0.0046375
                 327,            0.015221,           0.0075846,            0.014385,             0.78057,             0.75358,             0.89297,             0.74736,           0.0053958,           0.0028653,           0.0094844,            0.004621,            0.004621,            0.004621
                 328,            0.015311,           0.0080007,            0.013905,              0.7687,             0.76372,             0.88481,             0.73307,           0.0052116,           0.0028415,           0.0092873,           0.0046045,           0.0046045,           0.0046045
                 329,            0.018307,           0.0079799,            0.015965,             0.78227,             0.73907,             0.87816,              0.7479,           0.0049016,           0.0027041,           0.0090617,            0.004588,            0.004588,            0.004588
                 330,             0.01602,            0.008117,             0.01565,             0.78622,             0.71639,             0.86002,             0.72039,           0.0052077,           0.0027124,           0.0097124,           0.0045715,           0.0045715,           0.0045715
                 331,            0.017483,           0.0079228,            0.014098,             0.75417,             0.71135,             0.87074,             0.72951,           0.0051654,           0.0028398,            0.010092,            0.004555,            0.004555,            0.004555
                 332,            0.014814,           0.0076803,             0.01115,              0.7229,             0.80364,             0.87251,             0.73862,           0.0050645,           0.0027887,           0.0094483,           0.0045385,           0.0045385,           0.0045385
                 333,            0.015331,           0.0078146,            0.014818,             0.74256,             0.77991,             0.87292,             0.72267,           0.0052962,           0.0027778,           0.0094069,            0.004522,            0.004522,            0.004522
                 334,            0.015593,           0.0076007,            0.011785,             0.74209,             0.74945,             0.85879,             0.72856,           0.0049698,           0.0027664,           0.0093287,           0.0045055,           0.0045055,           0.0045055
                 335,            0.016461,           0.0079703,            0.016166,              0.6693,             0.76798,             0.85548,             0.71736,           0.0048307,           0.0028169,           0.0099113,            0.004489,            0.004489,            0.004489
                 336,            0.013807,           0.0081359,            0.013861,             0.70873,             0.77068,             0.86789,               0.738,           0.0050468,           0.0027403,           0.0095229,           0.0044725,           0.0044725,           0.0044725
                 337,            0.017119,           0.0079066,            0.017237,             0.66553,             0.83143,             0.87129,             0.72536,           0.0048574,           0.0027807,           0.0094584,            0.004456,            0.004456,            0.004456
                 338,             0.01502,           0.0078605,            0.014887,              0.7816,             0.74523,             0.86257,             0.72306,           0.0051324,           0.0028658,           0.0096863,           0.0044395,           0.0044395,           0.0044395
                 339,            0.015074,           0.0077776,            0.011871,              0.6479,             0.81178,             0.85112,             0.70681,           0.0049476,            0.002842,            0.010347,            0.004423,            0.004423,            0.004423
                 340,            0.015242,           0.0077788,            0.015731,             0.67005,             0.80234,             0.87098,             0.73279,           0.0050497,           0.0028776,            0.010564,           0.0044065,           0.0044065,           0.0044065
                 341,            0.014385,           0.0074219,            0.010556,             0.72464,             0.80114,             0.87673,             0.72467,           0.0052505,           0.0030079,             0.01013,             0.00439,             0.00439,             0.00439
                 342,            0.015375,           0.0074214,            0.013149,             0.70092,             0.78779,             0.86783,             0.72718,           0.0053994,           0.0029517,            0.010124,           0.0043735,           0.0043735,           0.0043735
                 343,            0.015074,           0.0079144,            0.016846,             0.66027,              0.8417,             0.87298,             0.73216,            0.005272,           0.0029539,           0.0097911,            0.004357,            0.004357,            0.004357
                 344,            0.014947,            0.007549,            0.014028,             0.67773,             0.81759,             0.88177,             0.75053,           0.0051929,           0.0029319,            0.009482,           0.0043405,           0.0043405,           0.0043405
                 345,            0.014976,           0.0076979,             0.01222,             0.66663,              0.8173,             0.87392,             0.73791,           0.0052008,           0.0029732,           0.0096922,            0.004324,            0.004324,            0.004324
                 346,            0.014694,           0.0075724,            0.016016,             0.68009,             0.83176,             0.86606,             0.72028,           0.0052495,            0.002952,           0.0096567,           0.0043075,           0.0043075,           0.0043075
                 347,            0.014064,           0.0075108,            0.012222,             0.76437,             0.78652,             0.88087,             0.74406,           0.0052315,           0.0029787,           0.0088136,            0.004291,            0.004291,            0.004291
                 348,            0.014872,           0.0072203,            0.012625,             0.77659,             0.76409,             0.86187,             0.71778,           0.0051226,           0.0029284,            0.010078,           0.0042745,           0.0042745,           0.0042745
                 349,            0.013927,           0.0075492,            0.013788,             0.79641,             0.71486,              0.8643,             0.72298,           0.0052005,           0.0028909,           0.0095786,            0.004258,            0.004258,            0.004258
                 350,            0.015719,           0.0075681,            0.015442,             0.77333,             0.72457,             0.85616,             0.70482,           0.0052219,           0.0028185,           0.0095555,           0.0042415,           0.0042415,           0.0042415
                 351,            0.014346,           0.0076066,             0.01358,              0.7272,             0.73113,             0.86743,             0.70848,           0.0055464,           0.0028486,             0.01018,            0.004225,            0.004225,            0.004225
                 352,            0.015332,           0.0078591,            0.013462,             0.58366,             0.81015,              0.8534,             0.72071,           0.0051279,           0.0029055,            0.010821,           0.0042085,           0.0042085,           0.0042085
                 353,             0.01484,           0.0078643,            0.012647,             0.60593,             0.82666,             0.88185,             0.73622,           0.0050139,           0.0029711,            0.010312,            0.004192,            0.004192,            0.004192
                 354,            0.014103,           0.0076448,            0.011142,             0.61015,             0.83459,             0.87709,             0.75273,           0.0048103,           0.0028235,            0.010345,           0.0041755,           0.0041755,           0.0041755
                 355,            0.014379,           0.0073112,            0.011549,              0.6346,             0.83772,             0.87831,             0.75479,           0.0048423,           0.0027742,            0.010081,            0.004159,            0.004159,            0.004159
                 356,            0.014603,           0.0077162,            0.012244,             0.65554,             0.81379,              0.8845,             0.75327,           0.0049314,           0.0028343,           0.0098989,           0.0041425,           0.0041425,           0.0041425
                 357,            0.014601,           0.0073918,            0.012704,              0.7701,             0.74484,               0.877,               0.746,           0.0048179,           0.0028238,           0.0097426,            0.004126,            0.004126,            0.004126
                 358,            0.015002,           0.0074912,            0.013711,             0.69427,             0.79644,             0.89625,             0.75864,           0.0049165,            0.002848,           0.0091617,           0.0041095,           0.0041095,           0.0041095
                 359,            0.013873,           0.0074891,            0.011037,             0.65165,             0.82976,             0.89663,             0.75462,           0.0050648,           0.0028604,           0.0090948,            0.004093,            0.004093,            0.004093
                 360,            0.016274,           0.0074905,             0.01408,             0.60776,              0.8457,             0.89917,             0.76991,           0.0049301,           0.0028626,            0.009186,           0.0040765,           0.0040765,           0.0040765
                 361,            0.014651,           0.0076444,            0.011389,             0.70951,             0.78211,             0.89706,             0.75868,           0.0050652,           0.0028636,           0.0094365,             0.00406,             0.00406,             0.00406
                 362,            0.014404,            0.007224,            0.013025,             0.65252,             0.80025,             0.87709,             0.75063,           0.0048568,           0.0027835,            0.010115,           0.0040435,           0.0040435,           0.0040435
                 363,            0.014755,            0.007728,            0.012831,             0.74417,             0.70959,              0.8558,             0.73489,            0.005047,            0.002773,            0.010344,            0.004027,            0.004027,            0.004027
                 364,            0.014229,            0.007361,            0.013151,             0.74019,             0.76044,             0.86743,             0.73237,           0.0049046,           0.0027564,           0.0099729,           0.0040105,           0.0040105,           0.0040105
                 365,            0.013974,           0.0073572,            0.013182,             0.75592,             0.72868,             0.86936,             0.73393,           0.0050446,           0.0027978,             0.01022,            0.003994,            0.003994,            0.003994
                 366,            0.013432,           0.0075079,            0.012283,             0.70836,             0.78178,             0.87798,             0.75035,           0.0050759,           0.0028337,            0.010309,           0.0039775,           0.0039775,           0.0039775
                 367,             0.01351,           0.0074164,            0.011942,             0.76309,              0.7444,             0.86569,             0.73707,           0.0049381,            0.002808,            0.010952,            0.003961,            0.003961,            0.003961
                 368,            0.013002,           0.0073405,           0.0097681,             0.74892,             0.75575,             0.87316,             0.74528,           0.0050533,           0.0027955,            0.010731,           0.0039445,           0.0039445,           0.0039445
                 369,            0.014393,           0.0074393,            0.013008,             0.69765,             0.81151,             0.87722,             0.74926,           0.0049887,           0.0028108,            0.010472,            0.003928,            0.003928,            0.003928
                 370,            0.014578,           0.0074415,            0.012777,              0.7266,             0.76375,             0.87337,             0.73269,           0.0051463,           0.0028426,           0.0099308,           0.0039115,           0.0039115,           0.0039115
                 371,             0.01403,           0.0073988,            0.011504,             0.74453,             0.73816,             0.86714,             0.73529,           0.0050424,           0.0028226,           0.0099758,            0.003895,            0.003895,            0.003895
                 372,            0.012932,           0.0071473,            0.011037,             0.72833,             0.74963,             0.86123,             0.72289,           0.0051457,           0.0028226,            0.010326,           0.0038785,           0.0038785,           0.0038785
                 373,            0.014445,           0.0071319,            0.012526,              0.6635,             0.77469,             0.86179,             0.71866,           0.0051982,           0.0029273,            0.010419,            0.003862,            0.003862,            0.003862
                 374,            0.014179,           0.0072365,             0.01214,             0.69008,             0.73267,             0.85532,             0.71214,           0.0051278,           0.0029938,            0.010649,           0.0038455,           0.0038455,           0.0038455
                 375,            0.013688,            0.007312,            0.013383,             0.75925,             0.71933,             0.85742,             0.71666,           0.0052427,           0.0029734,            0.010788,            0.003829,            0.003829,            0.003829
                 376,            0.015185,           0.0072381,            0.013896,             0.79294,             0.73363,             0.86643,                0.74,           0.0050213,           0.0029027,            0.010481,           0.0038125,           0.0038125,           0.0038125
                 377,            0.013668,           0.0071719,            0.012444,             0.65739,             0.82602,             0.86575,             0.73264,           0.0051923,           0.0028535,            0.010454,            0.003796,            0.003796,            0.003796
                 378,            0.014539,            0.007252,            0.012489,             0.71966,             0.77116,              0.8611,             0.73141,           0.0047994,           0.0028089,            0.010113,           0.0037795,           0.0037795,           0.0037795
                 379,             0.01477,           0.0072617,            0.014371,             0.71076,             0.78627,             0.86111,             0.73707,           0.0046922,           0.0028394,            0.010129,            0.003763,            0.003763,            0.003763
                 380,            0.015544,           0.0074745,            0.012332,             0.74393,              0.7702,             0.86589,             0.73709,           0.0049169,           0.0027558,           0.0099782,           0.0037465,           0.0037465,           0.0037465
                 381,            0.015712,           0.0072113,            0.013583,             0.76205,             0.76522,             0.87597,             0.74371,           0.0048861,           0.0028747,             0.01005,             0.00373,             0.00373,             0.00373
                 382,            0.013634,            0.007127,            0.011116,             0.67489,             0.79657,             0.86946,             0.74427,           0.0049132,           0.0029075,            0.010577,           0.0037135,           0.0037135,           0.0037135
                 383,             0.01313,             0.00718,            0.010807,             0.67329,             0.80886,             0.87462,             0.74437,            0.004799,           0.0029615,            0.010017,            0.003697,            0.003697,            0.003697
                 384,            0.014505,           0.0075357,             0.01355,             0.70642,             0.78836,             0.87329,             0.74758,           0.0049449,           0.0029678,           0.0098841,           0.0036805,           0.0036805,           0.0036805
                 385,            0.013906,            0.007035,            0.011517,             0.65816,             0.79534,             0.87548,             0.74594,           0.0048309,           0.0028563,            0.010323,            0.003664,            0.003664,            0.003664
                 386,            0.015263,           0.0075415,            0.016452,             0.77464,              0.7424,             0.87437,             0.75395,           0.0045944,           0.0028413,           0.0099717,           0.0036475,           0.0036475,           0.0036475
                 387,            0.013607,           0.0071796,            0.012119,             0.82001,             0.70649,             0.88094,             0.75715,           0.0048278,           0.0029167,           0.0095087,            0.003631,            0.003631,            0.003631
                 388,            0.013119,           0.0071434,           0.0099712,             0.75821,             0.75842,             0.89359,             0.77077,           0.0047664,           0.0029778,           0.0092203,           0.0036145,           0.0036145,           0.0036145
                 389,            0.016089,           0.0073338,            0.017356,             0.76863,             0.72209,             0.86625,             0.74592,           0.0047312,           0.0030248,            0.010168,            0.003598,            0.003598,            0.003598
                 390,            0.013643,           0.0074221,            0.011245,             0.77335,             0.73789,             0.87361,             0.75301,            0.004925,           0.0029265,           0.0098112,           0.0035815,           0.0035815,           0.0035815
                 391,            0.013708,           0.0073094,            0.011945,             0.65594,             0.80458,             0.87488,             0.75193,           0.0050519,            0.002897,           0.0099995,            0.003565,            0.003565,            0.003565
                 392,            0.013337,           0.0072395,            0.012902,             0.72021,             0.76961,             0.87482,             0.75234,           0.0049768,           0.0029583,            0.010163,           0.0035485,           0.0035485,           0.0035485
                 393,            0.014265,           0.0071701,            0.013543,             0.75217,             0.76332,             0.87707,             0.74341,           0.0049802,           0.0030146,            0.009858,            0.003532,            0.003532,            0.003532
                 394,            0.013267,           0.0072411,           0.0096707,             0.77791,             0.78303,             0.88742,             0.75381,           0.0050346,           0.0030642,           0.0098616,           0.0035155,           0.0035155,           0.0035155
                 395,            0.013566,           0.0068672,           0.0093361,             0.77928,             0.78255,             0.87363,             0.74121,           0.0051124,           0.0030499,           0.0098284,            0.003499,            0.003499,            0.003499
                 396,            0.014459,           0.0071437,            0.013805,             0.78207,             0.74998,             0.88493,               0.737,           0.0050862,           0.0029561,           0.0092997,           0.0034825,           0.0034825,           0.0034825
                 397,              0.0127,           0.0073525,            0.010223,             0.67965,             0.81106,              0.8978,             0.76139,           0.0048978,           0.0029599,           0.0091653,            0.003466,            0.003466,            0.003466
                 398,            0.014214,           0.0071749,            0.011499,             0.75232,             0.76652,             0.89142,             0.75672,           0.0050209,           0.0029615,           0.0094649,           0.0034495,           0.0034495,           0.0034495
                 399,            0.013602,           0.0070614,            0.014274,             0.79743,             0.74925,             0.89751,             0.77059,           0.0047514,           0.0028483,           0.0096247,            0.003433,            0.003433,            0.003433
                 400,            0.014464,           0.0072747,            0.010614,             0.76149,             0.78274,             0.89507,             0.76259,           0.0048304,           0.0027765,           0.0096082,           0.0034165,           0.0034165,           0.0034165
                 401,             0.01325,           0.0071549,           0.0092465,             0.74996,             0.79467,             0.89266,             0.76804,           0.0046971,           0.0027672,           0.0094477,              0.0034,              0.0034,              0.0034
                 402,            0.013288,           0.0068773,            0.011626,             0.80844,             0.72861,             0.88341,             0.75111,           0.0047822,           0.0028461,           0.0095436,           0.0033835,           0.0033835,           0.0033835
                 403,            0.014248,           0.0072229,            0.011631,             0.75185,             0.73969,             0.86876,             0.74118,           0.0048215,           0.0029383,            0.010142,            0.003367,            0.003367,            0.003367
                 404,            0.014509,           0.0070731,             0.01094,             0.81335,             0.72189,             0.86658,              0.7448,           0.0047513,           0.0029507,             0.01023,           0.0033505,           0.0033505,           0.0033505
                 405,            0.015175,           0.0071522,            0.010825,             0.77111,             0.73267,             0.85664,             0.72261,           0.0048884,           0.0030086,            0.010515,            0.003334,            0.003334,            0.003334
                 406,            0.012557,           0.0070199,           0.0090808,             0.74719,             0.75658,             0.85382,             0.72404,           0.0048635,           0.0029462,            0.010219,           0.0033175,           0.0033175,           0.0033175
                 407,            0.014484,           0.0072224,            0.012756,             0.75958,             0.74997,             0.86266,             0.73463,           0.0047546,           0.0028817,           0.0097355,            0.003301,            0.003301,            0.003301
                 408,            0.013965,           0.0069842,           0.0091036,             0.79687,              0.7215,             0.86791,             0.74258,            0.004781,            0.002916,           0.0095513,           0.0032845,           0.0032845,           0.0032845
                 409,            0.013861,           0.0066712,           0.0092701,             0.62237,             0.82222,             0.88348,             0.74839,           0.0048978,           0.0028922,           0.0096573,            0.003268,            0.003268,            0.003268
                 410,            0.016549,           0.0069689,            0.012082,             0.60777,             0.82679,             0.86624,             0.73533,            0.004875,           0.0028804,            0.010039,           0.0032515,           0.0032515,           0.0032515
                 411,            0.013221,           0.0068776,            0.010349,             0.68606,             0.79287,             0.88111,             0.74983,           0.0047703,            0.002882,           0.0094347,            0.003235,            0.003235,            0.003235
                 412,            0.012591,           0.0066884,           0.0090107,              0.6974,             0.81683,             0.89862,             0.77549,           0.0046988,           0.0028604,           0.0091623,           0.0032185,           0.0032185,           0.0032185
                 413,              0.0138,           0.0069509,            0.014183,             0.74562,             0.76805,             0.89923,             0.76344,           0.0048316,           0.0028559,           0.0091304,            0.003202,            0.003202,            0.003202
                 414,            0.012284,           0.0071972,            0.009264,             0.62547,             0.84753,             0.90646,             0.76562,           0.0049305,           0.0028318,           0.0094074,           0.0031855,           0.0031855,           0.0031855
                 415,            0.012521,           0.0068552,           0.0096429,               0.732,             0.75905,             0.90313,             0.76698,           0.0048316,           0.0027692,           0.0096395,            0.003169,            0.003169,            0.003169
                 416,            0.012268,           0.0067639,           0.0091477,             0.65485,             0.81035,             0.88074,              0.7468,           0.0049075,           0.0027676,           0.0095045,           0.0031525,           0.0031525,           0.0031525
                 417,            0.014668,           0.0071453,            0.011577,             0.64433,             0.82486,             0.88322,             0.74072,           0.0050293,           0.0027626,           0.0094489,            0.003136,            0.003136,            0.003136
                 418,            0.013669,           0.0069679,            0.012138,             0.66836,             0.83536,             0.87732,             0.73162,            0.005143,           0.0028509,           0.0090753,           0.0031195,           0.0031195,           0.0031195
                 419,            0.013402,           0.0072756,            0.011285,             0.76614,             0.78425,             0.87232,             0.74068,           0.0050925,           0.0029252,           0.0090966,            0.003103,            0.003103,            0.003103
                 420,            0.011802,           0.0067597,           0.0092577,             0.80499,               0.738,             0.87783,             0.75384,           0.0049736,           0.0028315,           0.0093139,           0.0030865,           0.0030865,           0.0030865
                 421,            0.013611,           0.0065316,           0.0083324,             0.74963,              0.8118,             0.88225,               0.757,           0.0048944,           0.0028543,           0.0090729,             0.00307,             0.00307,             0.00307
                 422,            0.013349,            0.006789,            0.011563,             0.79539,             0.74639,             0.89333,             0.76505,           0.0048297,           0.0028979,            0.009109,           0.0030535,           0.0030535,           0.0030535
                 423,            0.012747,           0.0067425,            0.010359,             0.76129,             0.76792,             0.88104,             0.75932,           0.0048689,           0.0028747,           0.0093684,            0.003037,            0.003037,            0.003037
                 424,            0.012372,           0.0069446,            0.010182,              0.7447,             0.78032,             0.87835,             0.75326,           0.0048107,           0.0028642,           0.0093417,           0.0030205,           0.0030205,           0.0030205
                 425,            0.012899,           0.0069804,            0.011939,             0.71608,             0.80438,             0.87685,             0.74081,           0.0048646,            0.002834,           0.0094584,            0.003004,            0.003004,            0.003004
                 426,             0.01219,           0.0068899,           0.0087919,             0.69123,             0.81871,             0.89252,             0.76436,           0.0048927,            0.002828,           0.0092932,           0.0029875,           0.0029875,           0.0029875
                 427,            0.012059,           0.0070647,            0.009999,             0.73217,             0.79867,             0.88673,             0.76723,           0.0047852,           0.0030712,           0.0093471,            0.002971,            0.002971,            0.002971
                 428,            0.011966,           0.0069288,           0.0082329,              0.7044,              0.7971,             0.88972,             0.76525,           0.0047414,            0.003075,           0.0094086,           0.0029545,           0.0029545,           0.0029545
                 429,            0.012154,           0.0068571,           0.0094032,             0.75696,             0.76432,             0.89082,             0.76078,           0.0047401,           0.0030018,             0.00935,            0.002938,            0.002938,            0.002938
                 430,            0.011768,           0.0067823,           0.0080341,             0.73197,             0.79547,             0.89556,             0.77561,           0.0045786,           0.0030333,           0.0088385,           0.0029215,           0.0029215,           0.0029215
                 431,            0.012342,            0.006978,           0.0075312,             0.68074,             0.83175,             0.90274,             0.77644,           0.0046629,           0.0029666,           0.0087378,            0.002905,            0.002905,            0.002905
                 432,            0.012523,           0.0067715,             0.01107,             0.74877,             0.77651,             0.89582,             0.76964,           0.0047524,           0.0028922,           0.0090244,           0.0028885,           0.0028885,           0.0028885
                 433,            0.012674,           0.0070749,           0.0099923,             0.76557,             0.76639,             0.90219,             0.76198,           0.0048844,           0.0029841,           0.0091244,            0.002872,            0.002872,            0.002872
                 434,            0.011739,           0.0068424,           0.0073457,             0.67056,             0.81037,             0.89094,             0.76534,           0.0047529,           0.0031026,           0.0091386,           0.0028555,           0.0028555,           0.0028555
                 435,            0.012764,           0.0068927,            0.013893,             0.80873,             0.73253,             0.88431,             0.75787,           0.0048274,           0.0030766,           0.0093015,            0.002839,            0.002839,            0.002839
                 436,            0.011993,           0.0066243,            0.011003,               0.854,             0.71145,             0.88851,             0.75576,           0.0048276,            0.003012,           0.0092464,           0.0028225,           0.0028225,           0.0028225
                 437,            0.013354,           0.0067582,           0.0098457,             0.63988,             0.85351,             0.89571,             0.76508,           0.0048082,           0.0029605,           0.0088775,            0.002806,            0.002806,            0.002806
                 438,            0.012266,           0.0067669,           0.0096087,              0.7635,             0.75108,             0.89285,             0.76231,           0.0048662,           0.0029329,           0.0087313,           0.0027895,           0.0027895,           0.0027895
                 439,             0.01178,           0.0066122,           0.0077705,             0.72647,             0.80439,             0.89987,              0.7524,            0.004911,           0.0029205,           0.0087538,            0.002773,            0.002773,            0.002773
                 440,            0.014347,           0.0069259,            0.010609,             0.82038,             0.76112,             0.90179,              0.7659,           0.0047424,           0.0029545,           0.0085833,           0.0027565,           0.0027565,           0.0027565
                 441,             0.01182,           0.0067719,           0.0089775,             0.68215,                0.86,             0.90302,             0.77252,           0.0047078,           0.0029224,            0.008633,             0.00274,             0.00274,             0.00274
                 442,            0.012419,           0.0067224,            0.010624,             0.72981,             0.79706,             0.89864,             0.77656,           0.0047105,           0.0029662,           0.0088965,           0.0027235,           0.0027235,           0.0027235
                 443,             0.01256,           0.0063424,           0.0093582,             0.66766,             0.82899,             0.89051,             0.76263,           0.0049337,           0.0030047,           0.0092707,            0.002707,            0.002707,            0.002707
                 444,            0.014034,           0.0068879,            0.010006,             0.84339,             0.69351,             0.89062,             0.76711,           0.0047751,           0.0029745,           0.0093257,           0.0026905,           0.0026905,           0.0026905
                 445,            0.012816,           0.0066878,           0.0092621,             0.75163,             0.77764,             0.89115,             0.76524,           0.0047119,           0.0030365,           0.0093992,            0.002674,            0.002674,            0.002674
                 446,            0.012764,           0.0062104,           0.0085106,             0.82185,             0.72431,             0.89297,             0.76619,           0.0047388,           0.0030743,           0.0093388,           0.0026575,           0.0026575,           0.0026575
                 447,            0.012614,           0.0068283,           0.0087598,             0.64493,             0.82003,             0.89224,             0.77024,           0.0047291,           0.0030219,           0.0092825,            0.002641,            0.002641,            0.002641
                 448,            0.012664,           0.0067999,            0.013541,             0.78456,             0.74681,             0.88743,             0.76002,            0.004792,            0.002999,           0.0090711,           0.0026245,           0.0026245,           0.0026245
                 449,            0.013561,           0.0068879,           0.0091721,             0.75287,              0.7723,             0.88504,             0.76214,           0.0047345,            0.003007,           0.0091688,            0.002608,            0.002608,            0.002608
                 450,            0.011554,           0.0067094,           0.0089952,             0.73469,             0.78146,             0.88813,             0.76227,           0.0047808,           0.0030155,           0.0092192,           0.0025915,           0.0025915,           0.0025915
                 451,             0.01227,           0.0063398,            0.011003,             0.70779,             0.80619,              0.8711,             0.75558,           0.0046353,           0.0029802,           0.0093465,            0.002575,            0.002575,            0.002575
                 452,            0.011778,           0.0063599,           0.0064212,             0.70095,              0.8086,             0.86598,             0.73967,           0.0046883,           0.0029945,           0.0099077,           0.0025585,           0.0025585,           0.0025585
                 453,            0.011562,           0.0064296,           0.0094972,             0.60608,             0.83135,             0.86582,             0.74682,           0.0046089,           0.0030063,            0.010139,            0.002542,            0.002542,            0.002542
                 454,            0.011727,           0.0065255,           0.0075211,             0.59923,             0.80686,             0.86336,             0.74064,           0.0046849,           0.0031128,             0.01031,           0.0025255,           0.0025255,           0.0025255
                 455,            0.012704,           0.0066522,           0.0098645,             0.61791,             0.81154,             0.86783,             0.74522,           0.0048036,           0.0030648,            0.010097,            0.002509,            0.002509,            0.002509
                 456,            0.012003,            0.006923,            0.010479,             0.69779,             0.79139,             0.87553,             0.75822,           0.0046641,           0.0029548,           0.0095655,           0.0024925,           0.0024925,           0.0024925
                 457,            0.012373,           0.0065812,            0.010285,             0.75075,             0.76724,             0.88128,             0.74938,           0.0047622,           0.0029945,           0.0095093,            0.002476,            0.002476,            0.002476
                 458,            0.011297,           0.0066134,           0.0076671,             0.74706,             0.76013,             0.88329,             0.75772,           0.0047855,           0.0030251,            0.009887,           0.0024595,           0.0024595,           0.0024595
                 459,            0.011606,           0.0066577,           0.0080857,             0.75557,             0.74508,             0.88569,             0.75838,            0.004784,           0.0031004,           0.0099427,            0.002443,            0.002443,            0.002443
                 460,            0.011965,           0.0067413,            0.010731,             0.74486,             0.74813,             0.89256,              0.7667,           0.0047172,           0.0031703,            0.009504,           0.0024265,           0.0024265,           0.0024265
                 461,            0.013919,           0.0064388,            0.010832,             0.69138,              0.8031,             0.88761,             0.76869,           0.0045986,           0.0031392,           0.0094631,             0.00241,             0.00241,             0.00241
                 462,            0.011789,           0.0065791,            0.010327,             0.68881,               0.809,             0.89282,             0.76392,           0.0046484,           0.0030988,           0.0094684,           0.0023935,           0.0023935,           0.0023935
                 463,            0.011675,           0.0066077,            0.010522,             0.68922,             0.80692,             0.88301,             0.76147,           0.0046289,           0.0030728,           0.0098764,            0.002377,            0.002377,            0.002377
                 464,            0.011371,           0.0068305,           0.0078494,             0.61565,             0.84555,               0.879,              0.7546,           0.0047292,           0.0030505,            0.010043,           0.0023605,           0.0023605,           0.0023605
                 465,            0.012506,           0.0066494,            0.010285,             0.65631,             0.82713,             0.88689,             0.74644,            0.004896,           0.0030683,           0.0094513,            0.002344,            0.002344,            0.002344
                 466,             0.01115,           0.0065417,           0.0067111,             0.69249,             0.80281,              0.8943,             0.76541,           0.0047315,           0.0030905,           0.0093701,           0.0023275,           0.0023275,           0.0023275
                 467,            0.010876,           0.0065546,            0.009208,             0.68144,             0.82445,             0.89666,             0.77162,           0.0046334,           0.0030683,           0.0092026,            0.002311,            0.002311,            0.002311
                 468,            0.010983,           0.0060979,           0.0074504,             0.83628,             0.72203,             0.89948,             0.77272,            0.004617,           0.0030225,           0.0094217,           0.0022945,           0.0022945,           0.0022945
                 469,            0.011206,           0.0060241,           0.0069064,              0.8356,             0.71697,             0.89786,             0.77459,           0.0045202,           0.0029774,            0.009234,            0.002278,            0.002278,            0.002278
                 470,            0.011377,           0.0063582,            0.010319,             0.73291,             0.79229,             0.89197,             0.76142,           0.0046245,           0.0029701,           0.0091404,           0.0022615,           0.0022615,           0.0022615
                 471,            0.011648,           0.0064618,            0.010639,             0.67891,              0.8481,             0.89684,             0.76841,           0.0047395,           0.0030216,           0.0091019,            0.002245,            0.002245,            0.002245
                 472,            0.013802,           0.0066005,            0.012147,             0.76699,             0.75269,             0.89157,             0.76602,           0.0046697,            0.003101,           0.0094187,           0.0022285,           0.0022285,           0.0022285
                 473,             0.01211,           0.0065201,            0.010607,             0.71941,             0.78547,             0.89053,             0.76446,           0.0046921,           0.0031659,           0.0098053,            0.002212,            0.002212,            0.002212
                 474,            0.010498,           0.0062339,           0.0084768,             0.78252,             0.75021,             0.89389,             0.77378,           0.0046618,           0.0031236,            0.009736,           0.0021955,           0.0021955,           0.0021955
                 475,            0.011056,           0.0063844,           0.0064768,             0.84122,             0.70831,              0.8916,              0.7805,           0.0044999,           0.0031564,           0.0093944,            0.002179,            0.002179,            0.002179
