               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 319,            0.018474,           0.0082163,            0.016641,             0.74668,             0.78759,             0.91101,             0.76938,           0.0050265,           0.0026884,           0.0078343,            0.004753,            0.004753,            0.004753
                 320,            0.018503,           0.0083913,            0.014174,             0.72789,              0.8068,             0.91058,             0.76342,           0.0049291,           0.0027104,           0.0079184,           0.0047365,           0.0047365,           0.0047365
                 321,             0.01791,           0.0081478,             0.01456,             0.79067,             0.78251,             0.91753,             0.77905,           0.0048571,           0.0027237,           0.0079746,             0.00472,             0.00472,             0.00472
                 322,            0.016213,            0.008487,            0.013606,             0.79616,              0.7981,             0.92802,             0.79589,           0.0047497,           0.0027035,           0.0077366,           0.0047035,           0.0047035,           0.0047035
                 323,            0.016074,           0.0083515,            0.012952,             0.77982,             0.80497,             0.93353,             0.78778,           0.0051188,           0.0026755,           0.0081078,            0.004687,            0.004687,            0.004687
                 324,            0.016812,           0.0080849,            0.013216,             0.76957,             0.77961,             0.91585,             0.77658,           0.0048169,           0.0026793,           0.0085667,           0.0046705,           0.0046705,           0.0046705
                 325,            0.018071,           0.0080813,             0.01238,             0.75379,              0.7608,             0.90506,             0.77733,           0.0047781,           0.0026469,            0.009006,            0.004654,            0.004654,            0.004654
                 326,            0.017959,           0.0084569,             0.01713,             0.73039,              0.8122,             0.92034,             0.77982,           0.0047691,           0.0027718,           0.0081896,           0.0046375,           0.0046375,           0.0046375
                 327,            0.016869,           0.0078377,             0.01397,             0.69253,             0.85816,             0.92307,              0.7851,           0.0047276,           0.0027654,           0.0082322,            0.004621,            0.004621,            0.004621
                 328,            0.019466,           0.0083773,            0.018932,             0.63294,              0.8976,             0.92079,             0.78672,           0.0048958,           0.0026081,           0.0082227,           0.0046045,           0.0046045,           0.0046045
                 329,             0.01811,           0.0078736,             0.01424,             0.75079,             0.78472,              0.9087,             0.76334,           0.0051746,           0.0026011,            0.008411,            0.004588,            0.004588,            0.004588
                 330,            0.016184,           0.0080165,              0.0148,             0.71059,             0.82912,             0.91169,             0.77651,            0.004964,            0.002682,           0.0077662,           0.0045715,           0.0045715,           0.0045715
                 331,             0.01697,           0.0077347,            0.016197,             0.72796,             0.79279,             0.91785,             0.77805,           0.0048955,           0.0027773,           0.0076561,            0.004555,            0.004555,            0.004555
                 332,            0.017252,           0.0086546,            0.012393,             0.77885,             0.76904,             0.91753,             0.78951,           0.0047183,           0.0027787,           0.0077372,           0.0045385,           0.0045385,           0.0045385
                 333,             0.01649,           0.0082412,             0.01169,             0.71794,             0.83255,             0.92025,              0.7892,           0.0047496,           0.0027597,           0.0081161,            0.004522,            0.004522,            0.004522
                 334,            0.018148,           0.0084032,            0.015812,             0.67632,             0.84694,             0.90083,             0.76001,           0.0048633,           0.0027172,            0.008559,           0.0045055,           0.0045055,           0.0045055
                 335,             0.01633,           0.0079382,            0.014012,             0.78199,             0.78746,             0.90459,             0.77145,           0.0047837,           0.0027014,           0.0083003,            0.004489,            0.004489,            0.004489
                 336,            0.015085,           0.0081266,            0.011815,             0.70583,              0.8408,             0.91999,             0.79335,           0.0047156,           0.0026356,           0.0081055,           0.0044725,           0.0044725,           0.0044725
                 337,             0.01801,           0.0080931,             0.01534,              0.7056,             0.79541,              0.8867,             0.75699,             0.00486,           0.0027367,           0.0087982,            0.004456,            0.004456,            0.004456
                 338,            0.016724,           0.0083286,            0.015318,             0.68796,             0.83658,             0.90321,             0.77698,           0.0047662,            0.002803,           0.0083749,           0.0044395,           0.0044395,           0.0044395
                 339,            0.017242,           0.0077344,            0.015718,             0.69501,              0.8559,              0.9229,             0.79739,           0.0045956,           0.0026754,           0.0082345,            0.004423,            0.004423,            0.004423
                 340,            0.019201,           0.0081247,            0.013921,             0.68083,             0.84801,             0.91437,             0.77323,           0.0049092,           0.0026252,           0.0086046,           0.0044065,           0.0044065,           0.0044065
                 341,            0.016645,           0.0078165,            0.014139,             0.73617,             0.79361,             0.90174,              0.7578,           0.0048241,           0.0026302,           0.0092405,             0.00439,             0.00439,             0.00439
                 342,             0.01574,           0.0077734,            0.015901,             0.72335,             0.81027,             0.91344,             0.76986,           0.0047958,           0.0026637,           0.0085708,           0.0043735,           0.0043735,           0.0043735
                 343,            0.018055,           0.0083116,            0.016947,             0.78397,             0.79959,             0.92371,             0.79595,           0.0046082,           0.0027026,           0.0082683,            0.004357,            0.004357,            0.004357
                 344,            0.014533,            0.007918,            0.014177,              0.7595,             0.78321,             0.91588,             0.78017,           0.0046706,           0.0027028,           0.0083778,           0.0043405,           0.0043405,           0.0043405
                 345,            0.016522,           0.0082067,            0.012197,             0.78293,             0.78769,             0.91417,             0.76273,           0.0049001,           0.0027813,           0.0083311,            0.004324,            0.004324,            0.004324
                 346,            0.018134,           0.0079024,            0.012292,              0.7497,              0.8326,             0.92567,             0.79365,           0.0044984,           0.0027539,           0.0083192,           0.0043075,           0.0043075,           0.0043075
                 347,            0.015601,           0.0078455,            0.011573,             0.74334,             0.79886,             0.90704,              0.7854,           0.0045419,           0.0028202,             0.00898,            0.004291,            0.004291,            0.004291
                 348,            0.016371,           0.0078179,            0.011966,               0.803,             0.76863,             0.92021,             0.77669,           0.0048757,            0.002786,           0.0080652,           0.0042745,           0.0042745,           0.0042745
                 349,            0.015762,           0.0078438,            0.011123,             0.77987,             0.80431,             0.94005,             0.77909,           0.0050939,           0.0028231,           0.0077419,            0.004258,            0.004258,            0.004258
                 350,            0.016889,           0.0078701,            0.014547,             0.80586,             0.76561,             0.93594,             0.79514,            0.005152,           0.0027278,           0.0079776,           0.0042415,           0.0042415,           0.0042415
                 351,            0.017372,           0.0083039,            0.017546,             0.62316,             0.89486,             0.93426,             0.79226,           0.0048936,           0.0026732,           0.0076377,            0.004225,            0.004225,            0.004225
                 352,            0.016297,           0.0078601,            0.015925,             0.71684,             0.81196,             0.92467,              0.7788,           0.0048523,           0.0027051,           0.0077562,           0.0042085,           0.0042085,           0.0042085
                 353,             0.01597,           0.0080627,            0.011045,             0.82356,              0.7471,             0.92399,             0.77726,           0.0048295,           0.0026647,           0.0072724,            0.004192,            0.004192,            0.004192
                 354,            0.015753,           0.0078394,            0.013129,             0.67593,             0.85058,              0.9336,             0.79161,           0.0049523,           0.0026847,           0.0071931,           0.0041755,           0.0041755,           0.0041755
                 355,            0.015998,           0.0079393,             0.01303,              0.7723,             0.80736,             0.93447,             0.80193,           0.0047933,           0.0026682,           0.0074051,            0.004159,            0.004159,            0.004159
                 356,            0.016613,           0.0079974,            0.014211,             0.64646,             0.89885,             0.94626,             0.80306,            0.004927,           0.0026746,           0.0078426,           0.0041425,           0.0041425,           0.0041425
                 357,            0.016643,           0.0086796,            0.015133,             0.77581,             0.84154,              0.9387,              0.7936,           0.0048902,           0.0027409,           0.0080072,            0.004126,            0.004126,            0.004126
                 358,            0.015818,           0.0078871,            0.012738,              0.6764,             0.87444,             0.93215,             0.79287,           0.0047652,           0.0028571,           0.0080694,           0.0041095,           0.0041095,           0.0041095
                 359,            0.017113,           0.0081499,            0.014708,             0.72559,             0.83343,             0.91057,             0.77364,            0.004826,           0.0028186,           0.0081913,            0.004093,            0.004093,            0.004093
                 360,            0.015173,           0.0078995,            0.011873,             0.66966,             0.86343,             0.91898,             0.76672,           0.0049621,           0.0028063,           0.0077639,           0.0040765,           0.0040765,           0.0040765
                 361,            0.016085,           0.0075167,            0.012917,             0.74801,             0.81969,             0.91983,             0.77544,            0.004897,           0.0027653,           0.0075306,             0.00406,             0.00406,             0.00406
                 362,            0.015053,           0.0074828,            0.014622,             0.72388,             0.84393,             0.91355,             0.78032,           0.0047374,           0.0026755,           0.0078947,           0.0040435,           0.0040435,           0.0040435
                 363,            0.015922,           0.0076869,             0.01452,             0.80327,             0.78379,             0.90954,             0.76278,           0.0049809,           0.0026679,           0.0080096,            0.004027,            0.004027,            0.004027
                 364,            0.016907,           0.0079583,            0.012105,             0.74458,              0.8447,             0.92936,             0.78036,           0.0048287,           0.0027047,           0.0076188,           0.0040105,           0.0040105,           0.0040105
                 365,            0.013961,            0.008234,            0.010536,             0.76185,             0.82395,             0.92499,             0.78448,           0.0047633,           0.0026469,           0.0077129,            0.003994,            0.003994,            0.003994
                 366,            0.016743,           0.0079476,            0.012214,              0.7925,             0.82475,             0.91455,             0.78124,           0.0048691,           0.0026284,           0.0074874,           0.0039775,           0.0039775,           0.0039775
                 367,            0.015443,           0.0080408,            0.012845,             0.75632,             0.83975,             0.91755,             0.77953,           0.0049483,           0.0026834,           0.0079427,            0.003961,            0.003961,            0.003961
                 368,            0.014421,           0.0080355,            0.011938,             0.75836,             0.86249,             0.93245,             0.80203,           0.0048319,            0.002794,           0.0079225,           0.0039445,           0.0039445,           0.0039445
                 369,            0.016477,           0.0081689,            0.014463,             0.70386,             0.89121,             0.94054,             0.78061,           0.0050061,           0.0028164,           0.0079817,            0.003928,            0.003928,            0.003928
                 370,            0.014526,           0.0079119,             0.01323,             0.74554,             0.81622,             0.92354,             0.77162,           0.0048782,           0.0028787,           0.0081582,           0.0039115,           0.0039115,           0.0039115
                 371,            0.014076,           0.0077327,            0.012683,             0.76479,             0.78603,             0.91613,             0.78312,           0.0046682,           0.0027645,           0.0082239,            0.003895,            0.003895,            0.003895
                 372,            0.014847,           0.0078775,            0.012677,             0.77897,              0.7867,             0.91444,             0.77103,           0.0047168,           0.0027783,           0.0083707,           0.0038785,           0.0038785,           0.0038785
                 373,            0.014242,           0.0077385,            0.011904,             0.74156,             0.84464,             0.90889,             0.78161,           0.0046445,           0.0028081,           0.0075377,            0.003862,            0.003862,            0.003862
                 374,            0.016352,           0.0077256,             0.01133,             0.73762,             0.84926,              0.9157,             0.78975,           0.0046634,           0.0027916,           0.0075898,           0.0038455,           0.0038455,           0.0038455
                 375,            0.013926,           0.0075114,            0.012988,             0.73503,             0.83624,              0.9321,             0.79923,           0.0047362,           0.0027274,             0.00735,            0.003829,            0.003829,            0.003829
                 376,            0.016178,           0.0079919,            0.011305,             0.81561,             0.78913,             0.93632,             0.80313,           0.0048499,           0.0027155,           0.0070788,           0.0038125,           0.0038125,           0.0038125
                 377,            0.015037,           0.0078167,           0.0098242,             0.66347,             0.89153,             0.93406,             0.79497,           0.0048418,           0.0027832,           0.0072357,            0.003796,            0.003796,            0.003796
                 378,            0.015133,           0.0080436,            0.013683,             0.79137,             0.78423,             0.92562,             0.78654,           0.0047515,           0.0027779,             0.00735,           0.0037795,           0.0037795,           0.0037795
                 379,            0.015861,           0.0077689,            0.012678,             0.80303,             0.81527,             0.92715,             0.78489,           0.0047525,           0.0027862,           0.0067413,            0.003763,            0.003763,            0.003763
                 380,            0.014035,            0.007963,             0.01166,              0.8361,             0.75806,             0.92064,             0.78124,           0.0047043,           0.0027829,           0.0071232,           0.0037465,           0.0037465,           0.0037465
                 381,            0.015604,           0.0075988,            0.011607,             0.77333,             0.79817,             0.90284,             0.77539,           0.0046049,           0.0026526,           0.0076673,             0.00373,             0.00373,             0.00373
                 382,            0.015042,           0.0077135,           0.0093401,             0.76343,             0.81397,             0.90516,             0.77193,           0.0047032,           0.0026441,           0.0076129,           0.0037135,           0.0037135,           0.0037135
                 383,             0.01525,           0.0078829,            0.013804,             0.74184,             0.82268,             0.92286,             0.78681,           0.0046294,           0.0026676,           0.0075353,            0.003697,            0.003697,            0.003697
                 384,            0.015431,           0.0076629,            0.013235,             0.73799,              0.8388,             0.92371,             0.78319,           0.0047444,           0.0027792,           0.0076744,           0.0036805,           0.0036805,           0.0036805
                 385,            0.015766,           0.0075216,            0.015535,             0.67766,             0.87282,             0.91145,             0.77738,           0.0047774,           0.0028156,           0.0076821,            0.003664,            0.003664,            0.003664
                 386,            0.017477,           0.0078404,            0.012677,             0.65028,             0.89375,             0.91801,             0.78774,           0.0047125,           0.0027482,            0.008154,           0.0036475,           0.0036475,           0.0036475
                 387,             0.01471,            0.007707,           0.0093816,             0.72009,             0.82868,             0.89634,             0.77024,           0.0046433,           0.0027366,           0.0082274,            0.003631,            0.003631,            0.003631
                 388,            0.015037,           0.0076283,            0.011685,              0.8431,             0.77323,             0.89559,              0.7725,           0.0046486,           0.0026762,           0.0079965,           0.0036145,           0.0036145,           0.0036145
                 389,            0.014818,           0.0079122,              0.0127,             0.71652,             0.84384,             0.92003,             0.79545,           0.0045859,           0.0026793,           0.0080368,            0.003598,            0.003598,            0.003598
                 390,            0.014633,           0.0078582,            0.010378,             0.75497,             0.81716,             0.91056,             0.78428,           0.0046136,           0.0027643,           0.0075732,           0.0035815,           0.0035815,           0.0035815
                 391,            0.015395,           0.0077722,            0.010186,             0.67761,             0.83991,             0.91961,             0.79449,           0.0045776,            0.002743,           0.0074258,            0.003565,            0.003565,            0.003565
                 392,            0.015602,            0.007467,           0.0098144,             0.70714,             0.85319,             0.91738,             0.78919,           0.0045345,           0.0028004,           0.0071682,           0.0035485,           0.0035485,           0.0035485
                 393,            0.015173,           0.0073827,            0.012635,             0.76749,             0.81719,              0.9255,             0.79347,           0.0046686,           0.0029146,           0.0072233,            0.003532,            0.003532,            0.003532
                 394,            0.014725,           0.0079169,            0.010087,             0.74283,             0.83119,             0.92727,             0.79556,           0.0046418,           0.0029661,           0.0071475,           0.0035155,           0.0035155,           0.0035155
                 395,            0.015019,           0.0076904,            0.012178,             0.73442,             0.84058,             0.93875,             0.80719,           0.0045113,           0.0028355,           0.0072932,            0.003499,            0.003499,            0.003499
                 396,            0.014318,           0.0077713,            0.010889,             0.79878,             0.79356,             0.94093,             0.81243,           0.0045494,           0.0027912,           0.0075211,           0.0034825,           0.0034825,           0.0034825
                 397,            0.014302,           0.0077278,             0.01087,             0.79127,             0.80593,             0.91947,             0.78824,           0.0048438,           0.0028035,           0.0075691,            0.003466,            0.003466,            0.003466
                 398,            0.016176,           0.0077617,            0.013566,             0.74807,             0.82754,              0.9264,             0.79607,           0.0047251,           0.0027519,           0.0076188,           0.0034495,           0.0034495,           0.0034495
                 399,            0.016124,           0.0078739,           0.0093424,             0.72076,             0.85742,             0.92663,             0.80329,            0.004575,           0.0027621,           0.0076744,            0.003433,            0.003433,            0.003433
                 400,            0.015838,           0.0072794,            0.011357,             0.69991,             0.85869,             0.93889,             0.80778,           0.0045839,           0.0028264,           0.0079356,           0.0034165,           0.0034165,           0.0034165
                 401,            0.014634,            0.007534,            0.012032,             0.67829,             0.86884,              0.9231,             0.79601,           0.0045427,           0.0028168,           0.0081386,              0.0034,              0.0034,              0.0034
                 402,            0.015784,           0.0078215,            0.011101,             0.70963,             0.85197,             0.92255,             0.79455,           0.0046493,           0.0027832,           0.0077266,           0.0033835,           0.0033835,           0.0033835
                 403,             0.01595,             0.00759,            0.010309,             0.75066,             0.84779,             0.92902,             0.79533,           0.0047211,           0.0027975,           0.0078047,            0.003367,            0.003367,            0.003367
                 404,             0.01391,           0.0073962,            0.011062,             0.83372,             0.75382,             0.91348,             0.78142,           0.0045947,           0.0027863,           0.0079296,           0.0033505,           0.0033505,           0.0033505
                 405,            0.013537,           0.0076173,           0.0086626,             0.79086,             0.76368,             0.91588,             0.78655,           0.0045997,            0.002881,           0.0082192,            0.003334,            0.003334,            0.003334
                 406,            0.014932,           0.0077766,            0.012434,             0.70828,             0.83098,             0.91694,             0.77737,           0.0046838,           0.0028877,           0.0083097,           0.0033175,           0.0033175,           0.0033175
                 407,            0.015689,           0.0075137,            0.010923,             0.74336,             0.81233,             0.91964,             0.78359,           0.0046856,           0.0029548,           0.0085258,            0.003301,            0.003301,            0.003301
                 408,            0.013285,           0.0075149,            0.010314,             0.68768,             0.82808,             0.92261,             0.78028,           0.0047533,           0.0029607,            0.008244,           0.0032845,           0.0032845,           0.0032845
                 409,            0.013775,           0.0076051,           0.0091366,             0.71185,              0.8067,             0.92179,             0.77632,           0.0048214,           0.0029677,           0.0084382,            0.003268,            0.003268,            0.003268
                 410,            0.015518,           0.0077806,            0.013285,             0.74585,              0.7967,             0.91119,             0.77418,           0.0047303,             0.00286,            0.008308,           0.0032515,           0.0032515,           0.0032515
                 411,             0.01471,           0.0074537,            0.010692,             0.84251,             0.75691,             0.90834,              0.7721,           0.0045723,           0.0028262,           0.0084205,            0.003235,            0.003235,            0.003235
                 412,            0.013126,           0.0074338,            0.010647,             0.79328,             0.79531,             0.91027,             0.78587,           0.0046512,           0.0028941,           0.0083364,           0.0032185,           0.0032185,           0.0032185
                 413,            0.015377,           0.0074848,             0.01262,             0.79035,             0.78482,             0.91317,             0.78457,           0.0046245,           0.0029167,           0.0088278,            0.003202,            0.003202,            0.003202
                 414,            0.012976,           0.0072517,            0.009142,             0.71652,             0.84713,             0.91267,             0.78182,           0.0045935,           0.0028588,           0.0089675,           0.0031855,           0.0031855,           0.0031855
                 415,            0.014876,            0.007645,            0.011574,             0.79271,             0.79701,             0.91224,             0.78715,            0.004518,           0.0027977,           0.0083127,            0.003169,            0.003169,            0.003169
                 416,            0.015059,           0.0075383,           0.0093171,              0.7246,              0.8644,             0.91284,              0.7811,           0.0045891,           0.0028317,           0.0080534,           0.0031525,           0.0031525,           0.0031525
                 417,            0.014477,           0.0072173,           0.0086637,              0.7989,             0.80213,             0.91701,             0.78912,           0.0045103,           0.0028108,           0.0080001,            0.003136,            0.003136,            0.003136
                 418,            0.013605,           0.0071384,           0.0075549,             0.80858,             0.78722,             0.91209,             0.78933,           0.0044606,           0.0027856,           0.0081102,           0.0031195,           0.0031195,           0.0031195
                 419,            0.016141,            0.007211,           0.0089324,             0.75989,             0.83618,             0.91462,             0.78568,           0.0045066,           0.0027973,           0.0078817,            0.003103,            0.003103,            0.003103
                 420,             0.01551,           0.0075414,            0.011002,             0.79557,             0.80258,             0.91912,             0.78675,           0.0046377,           0.0027658,           0.0076999,           0.0030865,           0.0030865,           0.0030865
                 421,            0.013979,           0.0068703,           0.0079999,             0.75995,             0.81606,              0.9185,             0.78331,           0.0046966,           0.0027308,           0.0078823,             0.00307,             0.00307,             0.00307
                 422,            0.013662,           0.0071003,            0.010171,             0.71008,             0.86539,             0.90406,             0.76974,           0.0046687,            0.002829,           0.0078669,           0.0030535,           0.0030535,           0.0030535
                 423,            0.015159,           0.0073889,           0.0088239,             0.78209,             0.79772,             0.91506,             0.78082,           0.0047166,           0.0027619,           0.0079823,            0.003037,            0.003037,            0.003037
                 424,            0.015643,           0.0074782,            0.012409,             0.78264,             0.79558,             0.92405,             0.77817,           0.0048178,           0.0027432,           0.0079847,           0.0030205,           0.0030205,           0.0030205
                 425,            0.013451,           0.0073293,           0.0082084,             0.76504,              0.8404,             0.92827,             0.79829,           0.0046595,           0.0027896,           0.0079989,            0.003004,            0.003004,            0.003004
                 426,            0.013051,           0.0074656,           0.0089654,             0.80855,             0.77362,             0.91899,                0.79,            0.004554,           0.0028118,           0.0080107,           0.0029875,           0.0029875,           0.0029875
                 427,            0.013616,            0.007238,           0.0099978,             0.76684,             0.82253,             0.91545,             0.78155,           0.0045824,           0.0027915,           0.0079652,            0.002971,            0.002971,            0.002971
                 428,            0.014584,           0.0075007,            0.012587,             0.80111,             0.82178,             0.92843,             0.79495,           0.0045978,           0.0027927,           0.0075649,           0.0029545,           0.0029545,           0.0029545
                 429,            0.012323,           0.0073091,           0.0092837,             0.79747,             0.80839,             0.91656,             0.78017,           0.0047139,           0.0028388,           0.0074992,            0.002938,            0.002938,            0.002938
                 430,            0.013605,           0.0076628,             0.01097,             0.79463,             0.79503,             0.91681,               0.786,           0.0046198,           0.0028016,           0.0078923,           0.0029215,           0.0029215,           0.0029215
                 431,            0.014473,           0.0072337,           0.0092535,             0.75157,             0.83687,             0.91399,              0.7894,           0.0045506,           0.0028204,           0.0079166,            0.002905,            0.002905,            0.002905
                 432,            0.014164,           0.0073375,           0.0082491,             0.78212,             0.82221,             0.91573,             0.78414,           0.0045807,           0.0027975,           0.0076691,           0.0028885,           0.0028885,           0.0028885
                 433,            0.013434,           0.0070691,           0.0093445,             0.79711,             0.82326,             0.92986,             0.80512,            0.004505,           0.0028738,           0.0075993,            0.002872,            0.002872,            0.002872
                 434,            0.014086,           0.0075854,            0.013021,              0.7907,             0.78617,             0.93519,             0.80725,           0.0044852,           0.0028887,           0.0077194,           0.0028555,           0.0028555,           0.0028555
                 435,            0.014888,           0.0071983,            0.009138,             0.72452,             0.84943,             0.92308,             0.79487,           0.0045623,            0.002898,           0.0079936,            0.002839,            0.002839,            0.002839
                 436,            0.012537,           0.0072352,           0.0099315,              0.6782,             0.86716,             0.92101,             0.79199,           0.0046199,           0.0028348,           0.0080836,           0.0028225,           0.0028225,           0.0028225
                 437,            0.014781,           0.0071381,           0.0092601,             0.85982,             0.74282,             0.92755,             0.79592,           0.0046401,           0.0028314,           0.0080676,            0.002806,            0.002806,            0.002806
                 438,            0.014777,           0.0072899,           0.0090437,             0.73213,             0.84588,              0.9316,             0.78812,           0.0047692,           0.0028183,           0.0076946,           0.0027895,           0.0027895,           0.0027895
                 439,            0.013341,           0.0069544,           0.0078111,             0.72424,             0.84961,             0.93457,             0.80048,           0.0046842,           0.0027547,           0.0075158,            0.002773,            0.002773,            0.002773
                 440,            0.014157,           0.0071522,           0.0087019,             0.70201,             0.87261,             0.93128,             0.80013,           0.0045534,           0.0027575,           0.0076099,           0.0027565,           0.0027565,           0.0027565
                 441,             0.01409,           0.0072607,             0.01173,             0.74878,             0.84194,             0.93062,             0.80067,           0.0045857,           0.0028472,           0.0075981,             0.00274,             0.00274,             0.00274
                 442,            0.013262,           0.0071953,            0.011481,             0.68838,              0.8735,             0.93038,             0.80417,            0.004618,           0.0028827,           0.0078639,           0.0027235,           0.0027235,           0.0027235
                 443,            0.014594,           0.0072369,            0.012938,             0.77105,             0.81836,             0.92545,             0.79907,           0.0045982,           0.0028653,           0.0081481,            0.002707,            0.002707,            0.002707
                 444,            0.012312,           0.0072905,           0.0077192,             0.76159,             0.79816,             0.92196,             0.79891,           0.0045752,           0.0028004,           0.0082109,           0.0026905,           0.0026905,           0.0026905
                 445,            0.012938,           0.0071181,           0.0085511,             0.79545,             0.76955,             0.91588,             0.79312,           0.0044798,           0.0028084,           0.0083115,            0.002674,            0.002674,            0.002674
                 446,            0.013412,           0.0073319,            0.010629,             0.72501,             0.83726,             0.92068,             0.80093,           0.0044713,           0.0027871,           0.0080925,           0.0026575,           0.0026575,           0.0026575
                 447,            0.013973,           0.0073369,            0.011274,             0.68195,             0.89748,             0.91793,              0.7931,           0.0045334,           0.0027823,           0.0075211,            0.002641,            0.002641,            0.002641
                 448,            0.012041,            0.006903,           0.0088431,             0.72832,             0.84217,             0.92348,             0.79397,           0.0045227,           0.0027797,           0.0074033,           0.0026245,           0.0026245,           0.0026245
                 449,            0.014399,            0.007311,           0.0089998,             0.73808,             0.82534,             0.92053,             0.79619,           0.0045347,           0.0027966,           0.0075602,            0.002608,            0.002608,            0.002608
                 450,            0.013455,           0.0071269,            0.010859,             0.73735,             0.84358,             0.92973,             0.80079,           0.0045647,           0.0027702,           0.0076087,           0.0025915,           0.0025915,           0.0025915
                 451,            0.012547,           0.0072998,           0.0073998,             0.78679,             0.81066,             0.92359,             0.80556,           0.0045223,           0.0027362,           0.0074702,            0.002575,            0.002575,            0.002575
                 452,            0.012431,           0.0072371,           0.0091512,               0.797,             0.80239,             0.92177,             0.80158,            0.004565,           0.0027486,           0.0072884,           0.0025585,           0.0025585,           0.0025585
                 453,            0.012458,           0.0070204,           0.0088977,             0.77947,             0.82851,             0.92461,             0.79568,           0.0046521,           0.0028058,            0.007453,            0.002542,            0.002542,            0.002542
                 454,            0.013792,           0.0070124,           0.0076685,             0.73396,              0.8381,             0.91939,             0.78237,           0.0047337,            0.002865,           0.0076638,           0.0025255,           0.0025255,           0.0025255
                 455,             0.01213,           0.0067434,           0.0094752,             0.67465,             0.87338,             0.92065,             0.77725,           0.0047817,           0.0029317,           0.0076283,            0.002509,            0.002509,            0.002509
                 456,            0.012409,            0.007041,           0.0066315,             0.79801,             0.77872,             0.92246,             0.78286,           0.0046496,           0.0029664,           0.0077117,           0.0024925,           0.0024925,           0.0024925
                 457,            0.012641,           0.0068583,           0.0087829,              0.6928,             0.84691,             0.92546,             0.78647,           0.0046577,           0.0029327,           0.0076431,            0.002476,            0.002476,            0.002476
                 458,            0.012681,           0.0073072,           0.0094107,             0.77588,             0.80135,             0.92867,             0.78617,           0.0047082,           0.0028717,           0.0076999,           0.0024595,           0.0024595,           0.0024595
                 459,            0.012599,           0.0067039,             0.00819,              0.7186,             0.85519,             0.92577,             0.78774,           0.0047707,           0.0028717,           0.0075377,            0.002443,            0.002443,            0.002443
                 460,            0.013624,             0.00679,           0.0077268,             0.79868,             0.79913,             0.92954,             0.79436,           0.0046801,           0.0028925,           0.0074643,           0.0024265,           0.0024265,           0.0024265
                 461,            0.013072,           0.0067269,           0.0073472,             0.73863,             0.82559,             0.93474,              0.7982,           0.0046535,           0.0028765,           0.0073228,             0.00241,             0.00241,             0.00241
                 462,            0.011506,           0.0068853,           0.0070321,             0.80696,             0.79327,             0.93683,             0.80445,           0.0045297,           0.0028418,           0.0070794,           0.0023935,           0.0023935,           0.0023935
                 463,            0.012291,           0.0067795,           0.0074761,             0.78034,             0.82743,             0.93995,             0.80925,           0.0045266,           0.0028545,           0.0072097,            0.002377,            0.002377,            0.002377
                 464,            0.012041,           0.0071356,            0.007798,             0.77965,             0.84081,             0.94282,             0.81913,            0.004484,           0.0028325,           0.0075027,           0.0023605,           0.0023605,           0.0023605
                 465,            0.012479,           0.0068511,            0.010526,             0.70806,             0.88728,             0.94766,             0.82093,           0.0045483,           0.0028134,           0.0074003,            0.002344,            0.002344,            0.002344
                 466,            0.013044,           0.0066415,            0.010565,             0.70851,             0.87552,                0.95,             0.82245,           0.0045266,           0.0028134,           0.0073518,           0.0023275,           0.0023275,           0.0023275
                 467,            0.012236,           0.0070408,           0.0087498,             0.72897,             0.85437,             0.93829,             0.80971,           0.0045776,           0.0028907,           0.0075483,            0.002311,            0.002311,            0.002311
                 468,            0.013036,           0.0069049,            0.012792,             0.84089,             0.76114,             0.94067,             0.80947,           0.0045618,           0.0029028,           0.0076585,           0.0022945,           0.0022945,           0.0022945
                 469,            0.012979,           0.0068969,           0.0058174,             0.70398,             0.85912,             0.93448,             0.80395,           0.0045669,           0.0028461,           0.0076821,            0.002278,            0.002278,            0.002278
                 470,            0.012782,              0.0069,           0.0095448,             0.78622,             0.82802,             0.93458,             0.80823,           0.0045161,           0.0027861,            0.007675,           0.0022615,           0.0022615,           0.0022615
                 471,            0.011148,           0.0070158,           0.0079344,             0.76261,             0.82724,             0.92048,             0.79297,           0.0044808,             0.00278,           0.0079391,            0.002245,            0.002245,            0.002245
                 472,            0.014181,           0.0066122,            0.010343,             0.75754,              0.8626,             0.92236,             0.79518,           0.0044847,           0.0027838,           0.0079693,           0.0022285,           0.0022285,           0.0022285
                 473,            0.011706,           0.0070063,           0.0078086,             0.78449,             0.81509,             0.92027,             0.79909,           0.0044871,           0.0028236,           0.0080842,            0.002212,            0.002212,            0.002212
                 474,            0.014833,           0.0069726,           0.0099093,             0.77639,             0.80402,             0.92328,             0.79297,           0.0045468,           0.0028545,           0.0081161,           0.0021955,           0.0021955,           0.0021955
                 475,            0.011848,           0.0065302,           0.0064145,             0.78782,             0.80496,             0.93088,             0.79949,           0.0044842,           0.0028563,           0.0080131,            0.002179,            0.002179,            0.002179
                 476,            0.011502,           0.0066196,           0.0074645,             0.75991,             0.82511,             0.92036,             0.79233,           0.0044406,           0.0028621,           0.0078266,           0.0021625,           0.0021625,           0.0021625
